order_id,rule_id,rule_name,rule_description,created_at
ORD-006507,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-006405,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-006288,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-006276,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-006188,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-006376,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-007859,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-007854,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-007915,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-007731,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-007730,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-007728,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-007712,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-008056,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-008052,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-008050,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-008065,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-007955,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-008004,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-007974,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-007402,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-007387,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-007479,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-007457,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-007446,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-007434,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-007427,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-007355,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-007342,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-007338,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-007633,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-007632,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-007629,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-007624,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-007624,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-007619,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-007612,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-007601,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-007676,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-007586,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-007526,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-007519,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-007512,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-007503,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-007491,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-010627,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-010659,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-010646,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-010645,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-010570,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-010558,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-010608,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-010590,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-010743,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-010743,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-010738,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-010775,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-010759,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-010693,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-010693,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-010680,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-010676,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-010394,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-010391,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-010382,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-010374,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-010422,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-010421,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-010414,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-010338,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-010326,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-010353,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-010347,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-010512,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-010511,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-010511,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-010508,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-010518,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-010538,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-010434,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-010459,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-010459,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-010476,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-011100,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-011088,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-011120,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-011049,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-011041,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-011041,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-011040,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-011056,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-011055,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-011222,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-011242,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-011165,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-011171,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-011197,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-011141,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-011180,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-011177,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-010869,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-010868,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-010901,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-010897,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-010808,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-010792,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-010813,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-010839,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-010825,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-010821,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-010990,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-010986,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-010979,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-010972,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-011002,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-010997,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-010925,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-010925,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-010908,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-010933,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-010960,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-010960,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-010946,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-009662,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-009659,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-009643,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-009698,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-009696,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-009679,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-009611,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-009636,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-009787,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-009768,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-009796,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-009821,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-009806,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-009801,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-009801,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-009723,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-009722,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-009706,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-009753,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-009382,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-009430,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-009421,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-009336,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-009364,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-009364,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-009362,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-009361,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-009358,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-009352,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-009542,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-009572,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-009469,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-009465,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-009454,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-009481,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-009507,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-010155,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-010153,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-010153,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-010150,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-010134,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-010180,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-010174,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-010091,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-010088,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-010101,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-010120,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-010117,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-010280,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-010274,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-010265,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-010308,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-010292,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-010252,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
